map_name,step,robot_r,robot_c,prev_action,observed_nodes,observed_edges,frontier_count,visited_count,teacher_action,best_reward_action,reward_forward,reward_right,reward_down,reward_left,reward_stop,patch_0,patch_1,patch_2,patch_3,patch_4,patch_5,patch_6,patch_7,patch_8,patch_9,patch_10,patch_11,patch_12,patch_13,patch_14,patch_15,patch_16,patch_17,patch_18,patch_19,patch_20,patch_21,patch_22,patch_23,patch_24
train_117,3,14,3,1,14,32,2,3,1,1,-3.0,0.48,-3.0,-0.42000000000000004,-0.5,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_117,4,14,4,1,16,36,4,4,0,0,0.48,0.48,-3.0,-0.42000000000000004,-0.5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_117,5,13,4,0,19,44,5,5,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1
train_117,6,12,4,0,24,58,8,6,0,0,0.48,-3.0,-0.42000000000000004,-3.0,-0.5,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
train_117,7,11,4,0,28,72,8,7,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0
train_117,8,10,4,0,32,82,9,8,0,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
train_117,9,9,4,0,35,88,11,9,0,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
train_117,10,8,4,0,40,102,15,10,1,1,-3.0,0.48,-0.42000000000000004,-3.0,-0.5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_117,11,8,5,1,43,108,15,11,1,1,-3.0,0.48,0.48,-0.42000000000000004,-0.5,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
train_117,12,8,6,1,47,116,17,12,0,0,0.48,0.48,-3.0,-0.42000000000000004,-0.5,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
train_117,13,7,6,0,51,130,17,13,0,0,0.48,-3.0,-0.42000000000000004,-3.0,-0.5,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0
train_117,14,6,6,0,55,142,18,14,0,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
train_117,15,5,6,0,58,152,17,15,0,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
train_117,16,4,6,0,61,158,19,16,0,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
train_117,17,3,6,0,66,172,22,17,1,4,-3.0,0.48,-0.42000000000000004,0.48,10.0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
train_117,18,3,7,1,71,186,25,18,0,4,0.48,-3.0,0.48,-0.42000000000000004,10.0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
train_117,19,2,7,0,75,198,23,19,0,4,0.48,0.48,-0.42000000000000004,-3.0,10.0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
train_117,20,1,7,0,75,198,23,20,1,1,0.48,10.48,-0.42000000000000004,0.48,10.0,-1,-1,-1,-1,-1,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0
train_118,0,14,0,4,7,12,5,0,1,1,-3.0,0.48,-3.0,-3.0,-0.5,-1,-1,0,1,0,-1,-1,1,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_118,1,14,1,1,10,22,6,1,0,0,0.48,0.48,-3.0,-0.42000000000000004,-0.5,-1,0,1,0,0,-1,1,0,0,0,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_118,2,13,1,0,14,34,8,2,1,1,-3.0,0.48,-0.42000000000000004,-3.0,-0.5,-1,0,0,0,0,-1,0,1,0,0,-1,1,0,0,0,-1,0,0,0,0,-1,-1,-1,-1,-1
train_118,3,13,2,1,18,48,8,3,0,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1
train_118,4,12,2,0,23,66,6,4,1,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_118,5,12,3,1,26,76,5,5,1,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_118,6,12,4,1,30,84,8,6,1,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
train_118,7,12,5,1,35,100,8,7,1,1,-3.0,0.48,0.48,-0.42000000000000004,-0.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
train_118,8,12,6,1,39,112,6,8,1,0,0.48,0.48,-3.0,-0.42000000000000004,-0.5,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train_118,9,12,7,1,41,116,6,9,1,4,0.48,0.48,0.48,-0.42000000000000004,10.0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,1
train_118,10,12,8,1,45,122,9,10,1,1,-3.0,10.48,0.48,-0.42000000000000004,10.0,0,0,0,1,0,0,0,1,0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,1,0
train_119,0,14,0,4,9,24,6,0,0,0,0.48,0.48,-3.0,-3.0,-0.5,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_119,1,13,0,0,12,34,4,1,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1
train_119,2,12,0,0,13,36,5,2,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,1,1,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0
train_119,3,11,0,0,16,42,7,3,1,1,-3.0,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,0,0,-1,-1,1,1,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0
train_119,4,11,1,1,20,54,8,4,1,1,-3.0,0.48,0.48,-0.42000000000000004,-0.5,-1,0,0,0,0,-1,1,1,0,0,-1,0,0,0,1,-1,0,0,0,0,-1,0,0,0,0
train_119,5,11,2,1,24,64,11,5,0,0,0.48,-3.0,0.48,-0.42000000000000004,-0.5,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_119,6,10,2,0,28,78,11,6,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
train_119,7,9,2,0,32,88,11,7,0,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
train_119,8,8,2,0,36,98,13,8,0,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
train_119,9,7,2,0,40,110,14,9,0,0,0.48,-3.0,-0.42000000000000004,0.48,-0.5,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
train_119,10,6,2,0,45,126,15,10,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
train_119,11,5,2,0,49,140,15,11,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
train_119,12,4,2,0,53,150,17,12,1,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
train_119,13,4,3,1,58,168,17,13,1,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
train_119,14,4,4,1,62,180,18,14,1,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_119,15,4,5,1,67,196,21,15,1,4,0.48,0.48,0.48,-0.42000000000000004,10.0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_119,16,4,6,1,72,214,21,16,1,4,-3.0,0.48,0.48,-0.42000000000000004,10.0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_119,17,4,7,1,76,228,20,17,0,0,10.48,0.48,0.48,-0.42000000000000004,10.0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_120,0,14,0,4,8,20,4,0,0,0,0.48,0.48,-3.0,-3.0,-0.5,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_120,1,13,0,0,11,30,3,1,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,1,-1,-1,-1,-1,-1
train_120,2,12,0,0,12,32,3,2,1,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,1,1,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,1
train_120,3,12,1,1,15,40,4,3,1,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,-1,0,1,1,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,1,-1,0,0,1,1
train_120,4,12,2,1,20,54,6,4,1,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
train_120,5,12,3,1,24,66,5,5,1,0,0.48,0.48,-3.0,-0.42000000000000004,-0.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
train_120,6,12,4,1,28,78,6,6,1,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
train_120,7,12,5,1,32,92,6,7,1,1,-3.0,0.48,0.48,-0.42000000000000004,-0.5,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
train_120,8,12,6,1,37,108,8,8,1,4,0.48,0.48,0.48,-0.42000000000000004,10.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
train_120,9,12,7,1,42,126,7,9,1,1,0.48,10.48,0.48,-0.42000000000000004,10.0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
train_121,0,14,0,4,7,12,3,0,0,0,0.48,0.48,-3.0,-3.0,-0.5,-1,-1,0,0,1,-1,-1,0,1,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_121,1,13,0,0,10,20,3,1,0,0,0.48,-3.0,-0.42000000000000004,-3.0,-0.5,-1,-1,0,0,0,-1,-1,0,0,1,-1,-1,0,1,0,-1,-1,0,0,0,-1,-1,-1,-1,-1
train_121,2,12,0,0,12,24,4,2,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,1,0,-1,-1,0,0,0,-1,-1,0,0,1,-1,-1,0,1,0,-1,-1,0,0,0
train_121,3,11,0,0,14,28,5,3,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,1,0,-1,-1,0,1,0,-1,-1,0,0,0,-1,-1,0,0,1,-1,-1,0,1,0
train_121,4,10,0,0,17,36,6,4,0,0,0.48,-3.0,-0.42000000000000004,-3.0,-0.5,-1,-1,0,0,0,-1,-1,0,1,0,-1,-1,0,1,0,-1,-1,0,0,0,-1,-1,0,0,1
train_121,5,9,0,0,19,42,7,5,0,0,0.48,-3.0,-0.42000000000000004,-3.0,-0.5,-1,-1,1,0,0,-1,-1,0,0,0,-1,-1,0,1,0,-1,-1,0,1,0,-1,-1,0,0,0
train_121,6,8,0,0,21,48,8,6,1,1,-3.0,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,1,0,0,-1,-1,1,0,0,-1,-1,0,0,0,-1,-1,0,1,0,-1,-1,0,1,0
train_121,7,8,1,1,26,66,6,7,0,0,0.48,0.48,-3.0,-0.42000000000000004,-0.5,-1,1,0,0,0,-1,1,0,0,0,-1,0,0,0,0,-1,0,1,0,0,-1,0,1,0,0
train_121,8,7,1,0,30,78,7,8,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,0,0,0,0,-1,1,0,0,0,-1,1,0,0,0,-1,0,0,0,0,-1,0,1,0,0
train_121,9,6,1,0,33,86,8,9,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,0,0,1,0,-1,0,0,0,0,-1,1,0,0,0,-1,1,0,0,0,-1,0,0,0,0
train_121,10,5,1,0,37,98,9,10,1,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,-1,0,0,0,0,-1,0,0,1,0,-1,0,0,0,0,-1,1,0,0,0,-1,1,0,0,0
train_121,11,5,2,1,40,108,10,11,1,1,-3.0,0.48,0.48,-0.42000000000000004,-0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
train_121,12,5,3,1,45,122,13,12,1,4,0.48,0.48,0.48,-0.42000000000000004,10.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0
train_121,13,5,4,1,50,140,13,13,1,4,0.48,0.48,-3.0,-0.42000000000000004,10.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0
train_121,14,5,5,1,53,148,12,14,2,2,0.48,0.48,10.48,-0.42000000000000004,10.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,1,0,0,0
train_122,0,14,0,4,8,18,6,0,1,1,-3.0,0.48,-3.0,-3.0,-0.5,-1,-1,0,0,0,-1,-1,1,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_122,1,14,1,1,11,28,6,1,0,0,0.48,0.48,-3.0,-0.42000000000000004,-0.5,-1,0,0,0,0,-1,1,0,0,0,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_122,2,13,1,0,15,42,7,2,1,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,0,0,0,0,-1,0,0,0,0,-1,1,0,0,0,-1,0,0,0,0,-1,-1,-1,-1,-1
train_122,3,13,2,1,18,50,7,3,1,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1
train_122,4,13,3,1,21,58,8,4,1,4,0.48,0.48,0.48,-0.42000000000000004,10.0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1
train_122,5,13,4,1,24,66,8,5,1,4,-3.0,0.48,0.48,-0.42000000000000004,10.0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1
train_122,6,13,5,1,27,74,10,6,0,0,10.48,0.48,-3.0,-0.42000000000000004,10.0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,-1,-1,-1,-1,-1
train_123,0,14,0,4,9,24,2,0,0,0,0.48,0.48,-3.0,-3.0,-0.5,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_123,1,13,0,0,10,26,3,1,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,1,1,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1
train_123,2,12,0,0,12,28,5,2,1,1,-3.0,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,1,0,-1,-1,1,1,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0
train_123,3,12,1,1,15,38,6,3,1,1,-3.0,0.48,0.48,-0.42000000000000004,-0.5,-1,0,1,0,0,-1,1,1,0,0,-1,0,0,0,0,-1,0,0,0,1,-1,0,0,0,1
train_123,4,12,2,1,18,48,7,4,0,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
train_123,5,11,2,0,22,60,7,5,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
train_123,6,10,2,0,26,72,6,6,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
train_123,7,9,2,0,28,76,6,7,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
train_123,8,8,2,0,31,82,6,8,1,1,-3.0,0.48,-0.42000000000000004,0.48,-0.5,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
train_123,9,8,3,1,36,94,9,9,0,0,0.48,-3.0,0.48,-0.42000000000000004,-0.5,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
train_123,10,7,3,0,40,104,11,10,0,0,0.48,-3.0,-0.42000000000000004,-3.0,-0.5,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0
train_123,11,6,3,0,45,120,13,11,0,0,0.48,-3.0,-0.42000000000000004,0.48,-0.5,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0
train_123,12,5,3,0,49,132,14,12,0,0,0.48,-3.0,-0.42000000000000004,0.48,-0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0
train_123,13,4,3,0,53,144,15,13,0,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
train_123,14,3,3,0,57,156,15,14,0,4,0.48,0.48,-0.42000000000000004,-3.0,10.0,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
train_123,15,2,3,0,61,168,13,15,0,4,0.48,0.48,-0.42000000000000004,-3.0,10.0,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_123,16,1,3,0,61,168,13,16,3,3,0.48,0.48,-0.42000000000000004,10.48,10.0,-1,-1,-1,-1,-1,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0
train_124,0,14,0,4,9,24,5,0,0,0,0.48,0.48,-3.0,-3.0,-0.5,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_124,1,13,0,0,12,34,6,1,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1
train_124,2,12,0,0,15,44,7,2,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0
train_124,3,11,0,0,18,54,8,3,1,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0
train_124,4,11,1,1,23,72,7,4,1,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0
train_124,5,11,2,1,26,80,7,5,1,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_124,6,11,3,1,30,88,11,6,1,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
train_124,7,11,4,1,35,104,14,7,1,1,-3.0,0.48,0.48,-0.42000000000000004,-0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
train_124,8,11,5,1,40,122,14,8,0,4,0.48,0.48,-3.0,-0.42000000000000004,10.0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
train_124,9,10,5,0,44,136,14,9,1,4,0.48,0.48,-0.42000000000000004,-3.0,10.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0
train_124,10,10,6,1,49,152,16,10,1,1,0.48,10.48,0.48,-0.42000000000000004,10.0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0
train_125,0,14,0,4,8,18,5,0,1,1,-3.0,0.48,-3.0,-3.0,-0.5,-1,-1,0,0,0,-1,-1,1,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_125,1,14,1,1,11,28,4,1,0,0,0.48,0.48,-3.0,-0.42000000000000004,-0.5,-1,0,0,0,0,-1,1,0,0,0,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_125,2,13,1,0,14,36,4,2,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,0,1,0,0,-1,0,0,0,0,-1,1,0,0,0,-1,0,0,0,0,-1,-1,-1,-1,-1
train_125,3,12,1,0,16,42,5,3,1,1,-3.0,0.48,-0.42000000000000004,0.48,-0.5,-1,1,1,0,0,-1,0,1,0,0,-1,0,0,0,0,-1,1,0,0,0,-1,0,0,0,0
train_125,4,12,2,1,19,50,6,4,0,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
train_125,5,11,2,0,23,62,7,5,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
train_125,6,10,2,0,27,74,8,6,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
train_125,7,9,2,0,32,90,9,7,1,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
train_125,8,9,3,1,37,106,12,8,1,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
train_125,9,9,4,1,42,124,13,9,1,1,-3.0,0.48,0.48,-0.42000000000000004,-0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_125,10,9,5,1,46,136,15,10,1,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_125,11,9,6,1,51,152,17,11,1,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_125,12,9,7,1,55,166,18,12,1,1,-3.0,0.48,0.48,-0.42000000000000004,-0.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_125,13,9,8,1,59,180,18,13,0,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_125,14,8,8,0,63,190,19,14,1,4,0.48,0.48,-0.42000000000000004,-3.0,10.0,0,0,0,1,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_125,15,8,9,1,67,202,20,15,1,4,-3.0,0.48,0.48,-0.42000000000000004,10.0,0,0,1,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_125,16,8,10,1,71,212,23,16,1,4,-3.0,0.48,0.48,-0.42000000000000004,10.0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
train_125,17,8,11,1,76,228,26,17,0,4,0.48,-3.0,0.48,-0.42000000000000004,10.0,1,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
train_125,18,7,11,0,80,242,26,18,0,4,0.48,0.48,-0.42000000000000004,-3.0,10.0,1,0,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
train_125,19,6,11,0,85,258,28,19,3,3,0.48,0.48,-0.42000000000000004,10.48,10.0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,1,0
train_126,0,14,0,4,8,20,2,0,0,0,0.48,0.48,-3.0,-3.0,-0.5,-1,-1,0,0,1,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_126,1,13,0,0,10,24,4,1,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,1,0,0,-1,-1,0,0,1,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1
train_126,2,12,0,0,13,32,4,2,1,1,-3.0,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,0,0,-1,-1,1,0,0,-1,-1,0,0,1,-1,-1,0,0,0,-1,-1,0,0,0
train_126,3,12,1,1,16,40,5,3,0,0,0.48,-3.0,0.48,-0.42000000000000004,-0.5,-1,0,0,0,0,-1,1,0,0,0,-1,0,0,1,1,-1,0,0,0,0,-1,0,0,0,1
