map_name,step,robot_r,robot_c,prev_action,observed_nodes,observed_edges,frontier_count,visited_count,teacher_action,best_reward_action,reward_forward,reward_right,reward_down,reward_left,reward_stop,patch_0,patch_1,patch_2,patch_3,patch_4,patch_5,patch_6,patch_7,patch_8,patch_9,patch_10,patch_11,patch_12,patch_13,patch_14,patch_15,patch_16,patch_17,patch_18,patch_19,patch_20,patch_21,patch_22,patch_23,patch_24
unseen_017,14,8,6,2,47,110,15,14,1,1,-0.42000000000000004,0.48,0.48,-3.0,-0.5,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0
unseen_017,15,8,7,1,52,126,17,15,1,1,-3.0,0.48,0.48,-0.42000000000000004,-0.5,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
unseen_017,16,8,8,1,56,138,18,16,2,1,-3.0,0.48,0.48,-0.42000000000000004,-0.5,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
unseen_017,17,9,8,2,60,148,20,17,2,1,-0.42000000000000004,0.48,0.48,0.48,-0.5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
unseen_017,18,10,8,2,64,158,23,18,2,4,-0.42000000000000004,0.48,0.48,0.48,10.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,1,0
unseen_017,19,11,8,2,68,170,24,19,2,4,-0.42000000000000004,0.48,0.48,-3.0,10.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,1,0
unseen_017,20,12,8,2,72,182,22,20,3,4,-0.42000000000000004,-3.0,0.48,0.48,10.0,1,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0
unseen_017,21,12,7,3,76,194,22,21,3,3,-3.0,-0.42000000000000004,0.48,10.48,10.0,1,1,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,1,0,1,0,0,0
unseen_018,0,14,0,4,7,14,2,0,0,0,0.48,0.48,-3.0,-3.0,-0.5,-1,-1,0,1,0,-1,-1,0,0,0,-1,-1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
unseen_018,1,13,0,0,8,14,3,1,1,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,1,0,1,-1,-1,0,1,0,-1,-1,0,0,0,-1,-1,0,0,1,-1,-1,-1,-1,-1
unseen_018,2,13,1,1,12,24,6,2,1,1,-3.0,0.48,0.48,-0.42000000000000004,-0.5,-1,1,0,1,0,-1,0,1,0,0,-1,0,0,0,0,-1,0,0,1,0,-1,-1,-1,-1,-1
unseen_018,3,13,2,1,16,38,5,3,0,0,0.48,0.48,-3.0,-0.42000000000000004,-0.5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1
unseen_018,4,12,2,0,19,46,4,4,1,1,-3.0,0.48,-0.42000000000000004,-3.0,-0.5,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
unseen_018,5,12,3,1,23,56,5,5,1,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
unseen_018,6,12,4,1,27,68,6,6,1,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
unseen_018,7,12,5,1,31,82,5,7,1,0,0.48,0.48,-3.0,-0.42000000000000004,-0.5,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
unseen_018,8,12,6,1,34,92,5,8,1,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
unseen_018,9,12,7,1,39,106,7,9,1,4,0.48,0.48,0.48,-0.42000000000000004,10.0,0,1,1,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
unseen_018,10,12,8,1,43,120,5,10,1,4,-3.0,0.48,0.48,-0.42000000000000004,10.0,1,1,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
unseen_018,11,12,9,1,46,126,7,11,0,0,10.48,0.48,0.48,-0.42000000000000004,10.0,1,1,0,1,0,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
unseen_019,0,14,0,4,8,20,4,0,0,0,0.48,0.48,-3.0,-3.0,-0.5,-1,-1,0,0,1,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
unseen_019,1,13,0,0,10,26,3,1,1,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,0,1,-1,-1,0,0,1,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1
unseen_019,2,13,1,1,13,32,3,2,1,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,-1,0,0,1,0,-1,0,0,1,1,-1,0,0,0,0,-1,0,0,0,0,-1,-1,-1,-1,-1
unseen_019,3,13,2,1,15,36,3,3,1,1,-3.0,0.48,0.48,-0.42000000000000004,-0.5,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1
unseen_019,4,13,3,1,18,42,4,4,1,1,-3.0,0.48,0.48,-0.42000000000000004,-0.5,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1
unseen_019,5,13,4,1,21,50,6,5,1,1,-3.0,0.48,-3.0,-0.42000000000000004,-0.5,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,-1,-1,-1,-1,-1
unseen_019,6,13,5,1,25,62,7,6,1,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,-1,-1,-1
unseen_019,7,13,6,1,29,76,6,7,1,0,0.48,0.48,-3.0,-0.42000000000000004,-0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-1,-1,-1,-1,-1
unseen_019,8,13,7,1,31,82,6,8,1,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,-1,-1
unseen_019,9,13,8,1,34,90,7,9,1,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1
unseen_019,10,13,9,1,38,102,9,10,1,1,-3.0,0.48,0.48,-0.42000000000000004,-0.5,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1
unseen_019,11,13,10,1,42,116,10,11,0,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1
unseen_019,12,12,10,0,46,126,9,12,1,4,-3.0,0.48,-0.42000000000000004,-3.0,10.0,0,1,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
unseen_019,13,12,11,1,51,144,7,13,0,4,0.48,0.48,0.48,-0.42000000000000004,10.0,1,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
unseen_019,14,11,11,0,53,146,8,14,0,0,10.48,0.48,-0.42000000000000004,-3.0,10.0,0,1,1,0,1,1,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
unseen_020,0,14,0,4,9,24,5,0,0,0,0.48,0.48,-3.0,-3.0,-0.5,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
unseen_020,1,13,0,0,11,28,5,1,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,1,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1
unseen_020,2,12,0,0,13,32,5,2,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,0,1,-1,-1,0,1,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0
unseen_020,3,11,0,0,15,36,6,3,0,0,0.48,-3.0,-0.42000000000000004,-3.0,-0.5,-1,-1,1,0,0,-1,-1,0,0,1,-1,-1,0,1,0,-1,-1,0,0,0,-1,-1,0,0,0
unseen_020,4,10,0,0,17,40,7,4,1,1,-3.0,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,0,1,-1,-1,1,0,0,-1,-1,0,0,1,-1,-1,0,1,0,-1,-1,0,0,0
unseen_020,5,10,1,1,21,52,8,5,0,0,0.48,-3.0,-3.0,-0.42000000000000004,-0.5,-1,0,0,1,1,-1,1,0,0,0,-1,0,0,1,0,-1,0,1,0,0,-1,0,0,0,0
unseen_020,6,9,1,0,25,62,8,6,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,0,0,0,0,-1,0,0,1,1,-1,1,0,0,0,-1,0,0,1,0,-1,0,1,0,0
unseen_020,7,8,1,0,26,64,7,7,0,0,0.48,-3.0,-0.42000000000000004,0.48,-0.5,-1,0,1,1,1,-1,0,0,0,0,-1,0,0,1,1,-1,1,0,0,0,-1,0,0,1,0
unseen_020,8,7,1,0,28,64,9,8,1,1,-3.0,0.48,-0.42000000000000004,0.48,-0.5,-1,1,0,1,0,-1,0,1,1,1,-1,0,0,0,0,-1,0,0,1,1,-1,1,0,0,0
unseen_020,9,7,2,1,33,78,12,9,1,4,-3.0,0.48,-3.0,-0.42000000000000004,10.0,1,0,1,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
unseen_020,10,7,3,1,37,92,12,10,1,4,-3.0,0.48,-3.0,-0.42000000000000004,10.0,0,1,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
unseen_020,11,7,4,1,41,102,13,11,0,0,10.48,0.48,0.48,-0.42000000000000004,10.0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0
