timestamp,current_x,current_y,goal_x,goal_y,dir_x,dir_y,distance_to_goal,vision_mean,vision_dark,vision_edge,front_clear,left_clear,right_clear,min_range,predicted_action
1778045478.609236,-2.001370,-1.999999,2.000000,2.000000,0.707228,0.706986,5.657823,0.668004,0.190850,0.010788,0.417247,0.144914,1.000000,0.139946,2
1778045478.809213,-2.001377,-1.999999,2.000000,2.000000,0.707229,0.706985,5.657827,0.668016,0.190853,0.010700,0.413061,0.145660,1.000000,0.137808,2
1778045479.009210,-2.001383,-1.999999,2.000000,2.000000,0.707229,0.706984,5.657832,0.667986,0.190846,0.010846,0.414994,0.145990,1.000000,0.138181,2
1778045479.209222,-2.001390,-1.999999,2.000000,2.000000,0.707230,0.706984,5.657836,0.668002,0.190853,0.010599,0.417632,0.144516,1.000000,0.140160,2
1778045479.409425,-2.001396,-1.999999,2.000000,2.000000,0.707230,0.706983,5.657841,0.667979,0.190850,0.010739,0.413035,0.141397,1.000000,0.136220,2
1778045479.609229,-2.001403,-1.999999,2.000000,2.000000,0.707231,0.706983,5.657845,0.668004,0.190853,0.010794,0.417355,0.144277,1.000000,0.137913,2
1778045479.809305,-2.001409,-1.999999,2.000000,2.000000,0.707231,0.706982,5.657850,0.667982,0.190853,0.010615,0.414119,0.144678,1.000000,0.139949,2
1778045480.009247,-2.001416,-1.999999,2.000000,2.000000,0.707232,0.706982,5.657855,0.668000,0.190853,0.010719,0.417308,0.143463,1.000000,0.139228,2
1778045480.209232,-2.001421,-1.999999,2.000000,2.000000,0.707232,0.706981,5.657859,0.667997,0.190846,0.010830,0.416084,0.143981,1.000000,0.138474,2
1778045480.417697,-2.001428,-1.999999,2.000000,2.000000,0.707233,0.706980,5.657863,0.667999,0.190853,0.010599,0.417647,0.142783,1.000000,0.137789,2
1778045480.610677,-2.001434,-1.999999,2.000000,2.000000,0.707234,0.706980,5.657868,0.667977,0.190853,0.010771,0.417009,0.143676,1.000000,0.141434,2
1778045480.809817,-2.001441,-1.999999,2.000000,2.000000,0.707234,0.706979,5.657872,0.667984,0.190850,0.010697,0.416123,0.146257,1.000000,0.139299,2
1778045481.009272,-2.001447,-1.999999,2.000000,2.000000,0.707235,0.706979,5.657877,0.667979,0.190853,0.010648,0.416631,0.145844,1.000000,0.140707,2
1778045481.209274,-2.001454,-1.999999,2.000000,2.000000,0.707235,0.706978,5.657882,0.667994,0.190850,0.010749,0.414131,0.146086,1.000000,0.137737,2
1778045481.409516,-2.001460,-1.999999,2.000000,2.000000,0.707236,0.706978,5.657886,0.668256,0.190853,0.010719,0.418260,0.145150,1.000000,0.138501,2
1778045481.609226,-2.001467,-1.999999,2.000000,2.000000,0.707237,0.706977,5.657891,0.668013,0.190850,0.010690,0.412886,0.143481,1.000000,0.135408,2
1778045481.809693,-2.001473,-1.999999,2.000000,2.000000,0.707237,0.706976,5.657896,0.668001,0.190853,0.010687,0.411690,0.144994,1.000000,0.138264,2
1778045482.009271,-2.001479,-1.999999,2.000000,2.000000,0.707238,0.706976,5.657899,0.667974,0.190850,0.010680,0.414610,0.143139,1.000000,0.139865,2
1778045482.209389,-2.001485,-1.999999,2.000000,2.000000,0.707238,0.706975,5.657904,0.667984,0.190853,0.010684,0.421944,0.145364,1.000000,0.139052,2
1778045482.409379,-2.001492,-1.999999,2.000000,2.000000,0.707239,0.706975,5.657908,0.668007,0.190853,0.010602,0.416200,0.144490,1.000000,0.141470,2
1778045482.609305,-2.001498,-1.999999,2.000000,2.000000,0.707239,0.706974,5.657913,0.667990,0.190853,0.010775,0.416085,0.140131,1.000000,0.136104,2
1778045482.809283,-2.001505,-1.999999,2.000000,2.000000,0.707240,0.706974,5.657917,0.667992,0.190853,0.010671,0.414267,0.143938,1.000000,0.139765,2
1778045483.009288,-2.001511,-1.999999,2.000000,2.000000,0.707240,0.706973,5.657922,0.667994,0.190850,0.010736,0.415873,0.147759,1.000000,0.139486,2
1778045483.209455,-2.001517,-1.999999,2.000000,2.000000,0.707241,0.706973,5.657926,0.667992,0.190853,0.010768,0.416547,0.147129,1.000000,0.137726,2
1778045483.409303,-2.001524,-1.999999,2.000000,2.000000,0.707242,0.706972,5.657931,0.667967,0.190853,0.010654,0.417591,0.142992,1.000000,0.138142,2
