timestamp,current_x,current_y,goal_x,goal_y,dir_x,dir_y,distance_to_goal,vision_mean,vision_dark,vision_edge,front_clear,left_clear,right_clear,min_range,predicted_action
1778051226.241456,-0.322111,-2.101299,2.000000,2.000000,0.390005,0.920813,4.713051,0.735822,0.102344,0.011113,0.664084,0.116933,1.000000,0.110252,2
1778051226.441486,-0.320910,-2.100609,2.000000,2.000000,0.470670,0.882309,4.711859,0.722182,0.121706,0.011237,0.665685,0.119733,1.000000,0.110257,2
1778051226.641616,-0.320805,-2.100587,2.000000,2.000000,0.554799,0.831985,4.711788,0.679104,0.180511,0.010863,0.664398,0.117060,1.000000,0.042602,2
1778051226.842708,-0.320584,-2.100640,2.000000,2.000000,0.644081,0.764958,4.711725,0.629259,0.246650,0.010622,0.273179,0.114294,1.000000,0.042426,0
1778051227.041471,-0.320595,-2.100521,2.000000,2.000000,0.703606,0.710590,4.711627,0.582263,0.308008,0.010264,0.219895,0.117844,1.000000,0.048226,0
1778051227.241522,-0.320447,-2.102931,2.000000,2.000000,0.693747,0.720219,4.713653,0.579038,0.312298,0.010156,0.210921,0.117818,1.000000,0.117818,0
1778051227.441458,-0.320745,-2.103784,2.000000,2.000000,0.614349,0.789035,4.714541,0.625976,0.251169,0.010625,0.216458,0.049024,1.000000,0.049024,0
1778051227.641488,-0.321002,-2.103649,2.000000,2.000000,0.523757,0.851868,4.714550,0.680005,0.179398,0.010934,0.273048,0.041684,1.000000,0.041684,0
1778051227.841496,-0.321191,-2.103648,2.000000,2.000000,0.423504,0.905894,4.714643,0.718435,0.127083,0.011130,0.662707,0.040663,1.000000,0.040663,2
1778051228.041528,-0.321346,-2.103800,2.000000,2.000000,0.352982,0.935630,4.714851,0.738231,0.098691,0.011035,0.659248,0.042986,1.000000,0.042986,2
1778051228.241480,-0.320423,-2.103554,2.000000,2.000000,0.363390,0.931637,4.714183,0.742844,0.091953,0.010856,0.667039,0.120680,1.000000,0.104736,2
1778051228.441567,-0.319212,-2.102992,2.000000,2.000000,0.432422,0.901671,4.713098,0.726953,0.115059,0.011462,0.660313,0.120018,1.000000,0.109786,2
1778051228.641546,-0.319077,-2.102995,2.000000,2.000000,0.534322,0.845281,4.713034,0.690267,0.165713,0.010684,0.664471,0.118086,1.000000,0.043152,2
1778051228.842185,-0.318875,-2.103051,2.000000,2.000000,0.626275,0.779602,4.712984,0.642438,0.229385,0.010700,0.667863,0.116600,1.000000,0.040562,2
1778051229.041607,-0.318661,-2.103111,2.000000,2.000000,0.709888,0.704314,4.712930,0.588583,0.300036,0.010267,0.237481,0.117325,1.000000,0.048958,0
1778051229.241527,-0.318384,-2.104076,2.000000,2.000000,0.760678,0.649130,4.713634,0.544840,0.356328,0.010003,0.205245,0.118317,1.000000,0.117238,0
1778051229.441553,-0.317567,-2.107914,2.000000,2.000000,0.745124,0.666925,4.716574,0.539854,0.363057,0.009902,0.188933,0.117554,1.000000,0.117554,0
1778051229.645695,-0.317666,-2.108278,2.000000,2.000000,0.664089,0.747653,4.716940,0.592118,0.295814,0.010378,0.202383,0.044403,1.000000,0.044403,0
1778051229.841547,-0.317843,-2.108176,2.000000,2.000000,0.594880,0.803815,4.716939,0.638079,0.235436,0.010781,0.238451,0.045251,1.000000,0.045251,0
1778051230.041513,-0.318045,-2.108212,2.000000,2.000000,0.500224,0.865896,4.717069,0.697199,0.156768,0.010280,0.657685,0.043867,1.000000,0.043867,2
1778051230.241566,-0.318389,-2.108043,2.000000,2.000000,0.428609,0.903490,4.717090,0.721921,0.122262,0.011104,0.662003,0.049331,1.000000,0.049331,2
1778051230.441561,-0.317998,-2.107091,2.000000,2.000000,0.429859,0.902896,4.716070,0.725571,0.117119,0.011507,0.662880,0.048288,1.000000,0.048288,2
1778051230.641573,-0.317023,-2.106451,2.000000,2.000000,0.502858,0.864369,4.715033,0.713339,0.134600,0.010596,0.665114,0.120137,1.000000,0.112482,2
1778051230.841619,-0.316817,-2.106333,2.000000,2.000000,0.600425,0.799681,4.714829,0.661217,0.204697,0.010586,0.664542,0.115218,1.000000,0.045427,2
1778051231.045787,-0.316584,-2.106373,2.000000,2.000000,0.686676,0.726963,4.714750,0.604315,0.279730,0.010592,0.254144,0.114441,1.000000,0.045887,0
1778051231.241620,-0.316476,-2.105545,2.000000,2.000000,0.741517,0.670934,4.713975,0.559929,0.337152,0.010192,0.209874,0.123154,1.000000,0.041388,0
1778051231.442748,-0.315997,-2.106439,2.000000,2.000000,0.735309,0.677732,4.714518,0.554888,0.343669,0.010195,0.193907,0.120595,1.000000,0.120595,0
1778051231.641735,-0.315758,-2.107801,2.000000,2.000000,0.665213,0.746654,4.715587,0.594028,0.293271,0.010391,0.206106,0.039953,1.000000,0.039953,0
1778051231.841634,-0.316082,-2.107581,2.000000,2.000000,0.576776,0.816902,4.715555,0.650809,0.218522,0.010719,0.242828,0.038600,1.000000,0.038600,0
1778051232.041638,-0.316288,-2.107607,2.000000,2.000000,0.481045,0.876696,4.715678,0.700227,0.152783,0.009818,0.660232,0.035985,1.000000,0.035985,2
1778051232.241656,-0.316611,-2.107530,2.000000,2.000000,0.407992,0.912986,4.715770,0.727773,0.113796,0.011335,0.661756,0.043480,1.000000,0.043480,2
1778051232.445383,-0.316069,-2.107385,2.000000,2.000000,0.409914,0.912124,4.715377,0.729472,0.111442,0.011429,0.663343,0.115632,1.000000,0.112655,2
1778051232.649514,-0.314862,-2.106838,2.000000,2.000000,0.485695,0.874128,4.714308,0.715965,0.130960,0.010365,0.663577,0.120573,1.000000,0.109833,2
1778051232.844258,-0.314732,-2.106755,2.000000,2.000000,0.570415,0.821357,4.714173,0.664781,0.199906,0.010684,0.662584,0.118153,1.000000,0.111497,2
1778051233.041644,-0.314480,-2.106821,2.000000,2.000000,0.672098,0.740462,4.714106,0.622684,0.255632,0.010755,0.262063,0.118011,1.000000,0.049563,0
1778051233.241729,-0.314387,-2.106985,2.000000,2.000000,0.723062,0.690783,4.714203,0.573989,0.319134,0.010342,0.217328,0.115636,1.000000,0.115636,0
1778051233.441698,-0.314092,-2.110008,2.000000,2.000000,0.720823,0.693119,4.716692,0.563894,0.332301,0.010264,0.202839,0.121046,1.000000,0.121046,0
1778051233.641721,-0.314082,-2.111178,2.000000,2.000000,0.650146,0.759809,4.717707,0.601078,0.284264,0.010537,0.210618,0.120178,1.000000,0.120178,0
1778051233.841809,-0.314398,-2.110964,2.000000,2.000000,0.559997,0.828494,4.717676,0.659059,0.207718,0.010843,0.254612,0.040766,1.000000,0.040766,0
1778051234.041670,-0.314600,-2.110986,2.000000,2.000000,0.462919,0.886401,4.717794,0.706386,0.144896,0.010036,0.668681,0.044288,1.000000,0.044288,2
1778051234.241695,-0.314893,-2.110853,2.000000,2.000000,0.389981,0.920823,4.717822,0.729820,0.110964,0.011416,0.663488,0.042878,1.000000,0.042878,2
1778051234.441638,-0.314265,-2.109998,2.000000,2.000000,0.394072,0.919079,4.716768,0.734809,0.103708,0.011276,0.666357,0.124264,1.000000,0.111286,2
1778051234.641694,-0.313187,-2.109366,2.000000,2.000000,0.455566,0.890202,4.715689,0.723283,0.120417,0.011208,0.665460,0.122445,1.000000,0.113661,2
1778051234.841734,-0.312984,-2.109259,2.000000,2.000000,0.557917,0.829897,4.715496,0.676162,0.184697,0.011084,0.665799,0.121930,1.000000,0.039752,2
1778051235.041950,-0.312759,-2.109315,2.000000,2.000000,0.646704,0.762741,4.715435,0.630138,0.245973,0.010837,0.265857,0.121136,1.000000,0.042434,0
1778051235.242045,-0.312788,-2.109115,2.000000,2.000000,0.706211,0.708001,4.715275,0.587906,0.301305,0.010436,0.228943,0.118520,1.000000,0.118520,0
1778051235.442041,-0.312615,-2.111444,2.000000,2.000000,0.696391,0.717663,4.717219,0.579691,0.312005,0.010462,0.212963,0.120755,1.000000,0.120755,0
1778051235.646855,-0.312872,-2.112322,2.000000,2.000000,0.617076,0.786904,4.718111,0.624247,0.253874,0.010824,0.225364,0.055046,1.000000,0.055046,0
1778051235.841846,-0.313130,-2.112192,2.000000,2.000000,0.526809,0.849983,4.718124,0.673593,0.188301,0.010921,0.267047,0.041907,1.000000,0.041907,0
1778051236.048337,-0.313319,-2.112191,2.000000,2.000000,0.426767,0.904361,4.718216,0.720827,0.123975,0.011012,0.663186,0.040886,1.000000,0.040886,2
1778051236.252870,-0.313505,-2.112156,2.000000,2.000000,0.362582,0.931952,4.718277,0.737819,0.099316,0.011299,0.659231,0.040080,1.000000,0.040080,2
1778051236.441764,-0.312767,-2.112327,2.000000,2.000000,0.358890,0.933380,4.718063,0.741746,0.093506,0.011042,0.657767,0.120410,1.000000,0.114306,2
1778051236.645889,-0.311314,-2.111623,2.000000,2.000000,0.434568,0.900639,4.716738,0.724944,0.117965,0.011357,0.665962,0.121258,1.000000,0.112492,2
1778051236.841762,-0.311174,-2.111615,2.000000,2.000000,0.536499,0.843901,4.716662,0.698143,0.155322,0.010817,0.665860,0.119822,1.000000,0.037852,2
1778051237.042013,-0.310970,-2.111669,2.000000,2.000000,0.628202,0.778050,4.716610,0.647790,0.222673,0.010934,0.661549,0.117915,1.000000,0.039316,2
1778051237.241712,-0.310756,-2.111729,2.000000,2.000000,0.711684,0.702499,4.716557,0.599890,0.285804,0.010446,0.236851,0.117901,1.000000,0.117901,0
1778051237.441716,-0.310454,-2.112714,2.000000,2.000000,0.762173,0.647373,4.717268,0.544034,0.358151,0.010065,0.208324,0.121838,1.000000,0.121838,0
1778051237.641797,-0.309631,-2.116609,2.000000,2.000000,0.746327,0.665579,4.720261,0.543574,0.359023,0.010020,0.194345,0.123729,1.000000,0.123729,0
1778051237.841821,-0.309697,-2.116949,2.000000,2.000000,0.665117,0.746739,4.720590,0.586289,0.303880,0.010488,0.208907,0.038644,1.000000,0.038644,0
1778051238.042716,-0.309875,-2.116854,2.000000,2.000000,0.596096,0.802913,4.720594,0.642390,0.230078,0.011016,0.241713,0.044049,1.000000,0.044049,0
1778051238.241787,-0.310076,-2.116887,2.000000,2.000000,0.501531,0.865140,4.720721,0.687212,0.170003,0.011227,0.662416,0.050005,1.000000,0.050005,2
1778051238.441797,-0.310420,-2.116721,2.000000,2.000000,0.429715,0.902965,4.720745,0.722375,0.121888,0.011071,0.659829,0.050159,1.000000,0.050159,2
1778051238.641775,-0.310083,-2.115824,2.000000,2.000000,0.430465,0.902607,4.719798,0.725480,0.117262,0.011221,0.662959,0.039429,1.000000,0.039429,2
1778051238.841794,-0.309177,-2.115185,2.000000,2.000000,0.502786,0.864411,4.718797,0.712163,0.136549,0.010915,0.660803,0.122815,1.000000,0.115866,2
1778051239.041786,-0.308965,-2.115066,2.000000,2.000000,0.600539,0.799595,4.718589,0.657941,0.209326,0.010843,0.658154,0.119674,1.000000,0.044010,2
1778051239.241809,-0.308728,-2.115103,2.000000,2.000000,0.686653,0.726985,4.718506,0.612317,0.269723,0.010807,0.253623,0.121965,1.000000,0.040275,0
1778051239.450048,-0.308623,-2.114411,2.000000,2.000000,0.737499,0.675348,4.717852,0.561758,0.335475,0.010299,0.210614,0.121462,1.000000,0.042846,0
1778051239.641929,-0.308130,-2.115097,2.000000,2.000000,0.735881,0.677111,4.718208,0.557525,0.340931,0.010208,0.202819,0.121467,1.000000,0.121467,0
1778051239.841891,-0.307885,-2.116477,2.000000,2.000000,0.666055,0.745903,4.719292,0.590977,0.297773,0.010426,0.208206,0.043385,1.000000,0.043385,0
1778051240.041882,-0.308214,-2.116255,2.000000,2.000000,0.577594,0.816325,4.719259,0.647399,0.223333,0.010954,0.039382,0.040323,1.000000,0.039382,0
1778051240.246189,-0.308421,-2.116282,2.000000,2.000000,0.481988,0.876178,4.719383,0.708157,0.142168,0.011009,0.662451,0.040306,1.000000,0.040306,2
1778051240.441804,-0.308752,-2.116201,2.000000,2.000000,0.408680,0.912678,4.719475,0.726087,0.116393,0.011178,0.657293,0.045559,1.000000,0.045559,2
1778051240.641749,-0.308282,-2.115982,2.000000,2.000000,0.410093,0.912044,4.719054,0.729937,0.110719,0.011455,0.663463,0.121889,1.000000,0.114189,2
1778051240.841760,-0.307066,-2.115444,2.000000,2.000000,0.485224,0.874390,4.717990,0.717806,0.128548,0.010443,0.662642,0.126130,1.000000,0.116156,2
1778051241.041813,-0.306892,-2.115371,2.000000,2.000000,0.583691,0.811976,4.717841,0.672430,0.190029,0.010957,0.663715,0.121417,1.000000,0.115310,2
1778051241.241852,-0.306710,-2.115414,2.000000,2.000000,0.657537,0.753422,4.717790,0.631162,0.244837,0.011107,0.262911,0.121353,1.000000,0.119894,0
1778051241.441955,-0.306682,-2.115665,2.000000,2.000000,0.715832,0.698272,4.717996,0.580085,0.311751,0.010430,0.221041,0.119915,1.000000,0.043657,0
1778051241.641880,-0.306384,-2.118702,2.000000,2.000000,0.705282,0.708927,4.720500,0.577907,0.314811,0.010495,0.209455,0.122284,1.000000,0.122284,0
1778051241.841891,-0.306543,-2.119458,2.000000,2.000000,0.625677,0.780082,4.721236,0.613047,0.269007,0.010791,0.223186,0.043691,1.000000,0.043691,0
1778051242.044629,-0.306797,-2.119331,2.000000,2.000000,0.536434,0.843942,4.721250,0.679374,0.180674,0.011201,0.270209,0.039883,1.000000,0.039883,0
1778051242.241834,-0.306987,-2.119334,2.000000,2.000000,0.437044,0.899440,4.721346,0.714734,0.133102,0.010179,0.661697,0.034707,1.000000,0.034707,2
1778051242.441823,-0.307174,-2.119273,2.000000,2.000000,0.366691,0.930343,4.721384,0.736112,0.101738,0.011423,0.662431,0.046554,1.000000,0.046554,2
1778051242.647103,-0.306312,-2.118507,2.000000,2.000000,0.375647,0.926763,4.720294,0.738256,0.098597,0.011370,0.665376,0.121614,1.000000,0.112855,2
1778051242.841874,-0.305159,-2.117888,2.000000,2.000000,0.442360,0.896838,4.719191,0.727649,0.114141,0.011462,0.662130,0.125293,1.000000,0.038756,2
1778051243.049762,-0.305005,-2.117846,2.000000,2.000000,0.544265,0.838913,4.719079,0.687564,0.169590,0.011576,0.659642,0.124330,1.000000,0.043700,2
1778051243.245338,-0.304794,-2.117899,2.000000,2.000000,0.635096,0.772434,4.719022,0.642852,0.229450,0.010905,0.663885,0.114913,1.000000,0.041876,2
1778051243.441877,-0.304573,-2.117954,2.000000,2.000000,0.717971,0.696073,4.718962,0.593249,0.294863,0.010563,0.234687,0.121616,1.000000,0.121406,0
1778051243.642017,-0.304244,-2.118454,2.000000,2.000000,0.767782,0.640711,4.719237,0.545292,0.356979,0.010153,0.200024,0.125365,1.000000,0.123248,0
1778051243.842109,-0.303286,-2.121904,2.000000,2.000000,0.751519,0.659712,4.721782,0.540742,0.363070,0.010107,0.194632,0.124117,1.000000,0.124117,0
1778051244.041891,-0.303331,-2.122314,2.000000,2.000000,0.670340,0.742054,4.722161,0.584135,0.306995,0.010628,0.209693,0.035713,1.000000,0.035713,0
1778051244.241984,-0.303571,-2.122263,2.000000,2.000000,0.586780,0.809747,4.722234,0.637110,0.237272,0.011110,0.246615,0.041886,1.000000,0.041886,0
1778051244.441880,-0.303749,-2.122222,2.000000,2.000000,0.491331,0.870973,4.722285,0.692398,0.163180,0.011615,0.660530,0.048159,1.000000,0.048159,2
1778051244.642148,-0.303540,-2.122153,2.000000,2.000000,0.428283,0.903645,4.722122,0.723086,0.120791,0.011322,0.662627,0.123608,1.000000,0.119939,2
1778051244.841899,-0.303054,-2.121578,2.000000,2.000000,0.419606,0.907706,4.721384,0.727054,0.114971,0.011478,0.663068,0.040082,1.000000,0.040082,2
1778051245.042139,-0.301701,-2.120793,2.000000,2.000000,0.483712,0.875227,4.720038,0.716334,0.130846,0.010508,0.655250,0.127950,1.000000,0.116051,2
1778051245.242182,-0.301433,-2.120708,2.000000,2.000000,0.584944,0.811073,4.719834,0.668065,0.195964,0.011035,0.659344,0.119279,1.000000,0.039495,2
1778051245.442042,-0.301193,-2.120796,2.000000,2.000000,0.670918,0.741532,4.719794,0.626902,0.250736,0.011104,0.266984,0.121584,1.000000,0.047797,0
1778051245.641988,-0.300632,-2.119579,2.000000,2.000000,0.727656,0.685942,4.718457,0.580800,0.311159,0.010570,0.223409,0.120953,1.000000,0.038313,0
1778051245.841943,-0.299884,-2.120498,2.000000,2.000000,0.716304,0.697788,4.718895,0.570963,0.323909,0.010407,0.203191,0.122211,1.000000,0.122211,0
1778051246.042021,-0.299939,-2.121487,2.000000,2.000000,0.635883,0.771786,4.719786,0.606381,0.277848,0.010840,0.216126,0.053039,1.000000,0.053039,0
1778051246.242203,-0.300153,-2.121422,2.000000,2.000000,0.563199,0.826322,4.719832,0.650967,0.218844,0.011211,0.260042,0.038951,1.000000,0.038951,0
1778051246.441938,-0.300358,-2.121380,2.000000,2.000000,0.466766,0.884381,4.719896,0.704067,0.147347,0.011911,0.661924,0.039707,1.000000,0.039707,2
1778051246.641996,-0.300528,-2.121456,2.000000,2.000000,0.392677,0.919677,4.720045,0.729777,0.111019,0.011449,0.661817,0.041118,1.000000,0.041118,2
1778051246.842046,-0.299811,-2.122240,2.000000,2.000000,0.394680,0.918819,4.720380,0.733074,0.106123,0.011536,0.657238,0.128228,1.000000,0.117345,2
1778051247.041932,-0.299330,-2.121749,2.000000,2.000000,0.472146,0.881520,4.719718,0.718158,0.128132,0.010876,0.659256,0.124775,1.000000,0.115603,2
1778051247.242052,-0.299177,-2.121757,2.000000,2.000000,0.571249,0.820777,4.719650,0.677543,0.183265,0.010993,0.660661,0.122141,1.000000,0.117096,2
1778051247.441974,-0.298974,-2.121861,2.000000,2.000000,0.660573,0.750762,4.719642,0.635599,0.239235,0.011159,0.272898,0.124212,1.000000,0.044614,0
1778051247.641934,-0.299084,-2.122797,2.000000,2.000000,0.716986,0.697088,4.720513,0.583386,0.307907,0.010632,0.227901,0.122147,1.000000,0.044584,0
1778051247.842561,-0.299151,-2.126112,2.000000,2.000000,0.710756,0.703439,4.723441,0.579154,0.313639,0.010641,0.212147,0.122301,1.000000,0.042665,0
1778051248.042001,-0.299742,-2.127230,2.000000,2.000000,0.640227,0.768186,4.724706,0.619123,0.261387,0.011029,0.231202,0.041625,1.000000,0.041625,0
1778051248.245087,-0.300045,-2.127068,2.000000,2.000000,0.548637,0.836061,4.724711,0.678267,0.182422,0.011064,0.039581,0.124891,1.000000,0.039581,0
1778051248.442109,-0.300247,-2.127080,2.000000,2.000000,0.450971,0.892538,4.724820,0.714341,0.133750,0.010433,0.662158,0.049066,1.000000,0.049066,2
1778051248.642011,-0.300915,-2.127027,2.000000,2.000000,0.376828,0.926283,4.725100,0.732801,0.106540,0.011527,0.661361,0.130332,1.000000,0.116055,2
1778051248.842006,-0.300493,-2.126765,2.000000,2.000000,0.380837,0.924642,4.724665,0.737490,0.099756,0.011484,0.662366,0.127323,1.000000,0.115353,2
1778051249.058494,-0.299466,-2.126049,2.000000,2.000000,0.461150,0.887322,4.723539,0.723039,0.121107,0.010993,0.655869,0.126003,1.000000,0.116206,2
1778051249.241975,-0.299293,-2.126080,2.000000,2.000000,0.560411,0.828214,4.723483,0.687410,0.169997,0.011618,0.655762,0.126139,1.000000,0.042887,2
1778051249.445750,-0.299106,-2.126075,2.000000,2.000000,0.636014,0.771678,4.723387,0.635621,0.239437,0.011312,0.662425,0.124818,1.000000,0.040474,2
1778051249.642091,-0.298891,-2.126113,2.000000,2.000000,0.718996,0.695014,4.723316,0.598214,0.288818,0.010749,0.237735,0.126085,1.000000,0.123784,0
1778051249.846756,-0.299804,-2.127311,2.000000,2.000000,0.768561,0.639777,4.724806,0.543074,0.360592,0.010182,0.198407,0.127085,1.000000,0.127085,0
1778051250.042089,-0.299024,-2.130360,2.000000,2.000000,0.751602,0.659617,4.727090,0.547907,0.354479,0.010160,0.198362,0.125539,1.000000,0.125539,0
1778051250.244184,-0.299236,-2.130719,2.000000,2.000000,0.670044,0.742321,4.727508,0.602524,0.283535,0.010671,0.214892,0.041096,1.000000,0.041096,0
1778051250.442167,-0.299461,-2.130587,2.000000,2.000000,0.586656,0.809837,4.727501,0.647767,0.223382,0.011335,0.255125,0.042527,1.000000,0.042527,0
1778051250.647968,-0.299620,-2.130664,2.000000,2.000000,0.507631,0.861574,4.727646,0.701360,0.151077,0.012100,0.661791,0.035279,1.000000,0.035279,2
1778051250.842193,-0.299160,-2.130529,2.000000,2.000000,0.421586,0.906788,4.727304,0.722623,0.121719,0.011090,0.662868,0.051619,1.000000,0.051619,2
1778051251.042150,-0.298918,-2.129675,2.000000,2.000000,0.419654,0.907684,4.726441,0.727696,0.114225,0.011315,0.664935,0.126559,1.000000,0.118315,2
1778051251.242070,-0.296817,-2.129145,2.000000,2.000000,0.483778,0.875191,4.724956,0.716458,0.130537,0.010902,0.661672,0.126472,1.000000,0.117605,2
1778051251.442075,-0.296602,-2.128882,2.000000,2.000000,0.584369,0.811488,4.724621,0.672496,0.190335,0.011250,0.664007,0.126064,1.000000,0.040275,2
1778051251.647667,-0.296363,-2.128854,2.000000,2.000000,0.670688,0.741740,4.724481,0.621833,0.257887,0.011104,0.262364,0.126658,1.000000,0.043294,0
1778051251.843553,-0.296412,-2.127677,2.000000,2.000000,0.727778,0.685813,4.723476,0.575950,0.317979,0.010628,0.222579,0.123417,1.000000,0.044533,0
1778051252.042109,-0.295668,-2.127600,2.000000,2.000000,0.716557,0.697529,4.723047,0.570795,0.324629,0.010566,0.202609,0.126727,1.000000,0.126499,0
1778051252.242102,-0.295953,-2.128482,2.000000,2.000000,0.636352,0.771399,4.723956,0.602978,0.282689,0.010840,0.225302,0.126095,1.000000,0.126095,0
1778051252.456359,-0.296147,-2.128389,2.000000,2.000000,0.548722,0.836005,4.723970,0.670129,0.193516,0.011234,0.041973,0.038451,1.000000,0.038451,0
1778051252.642134,-0.296371,-2.128393,2.000000,2.000000,0.450178,0.892939,4.724082,0.710537,0.138232,0.012666,0.034286,0.123841,1.000000,0.034286,0
1778051252.842248,-0.296525,-2.128337,2.000000,2.000000,0.365386,0.930856,4.724108,0.735744,0.102233,0.011553,0.657804,0.047341,1.000000,0.047341,2
1778051253.042444,-0.297093,-2.129071,2.000000,2.000000,0.292369,0.956306,4.725025,0.751877,0.078076,0.011113,0.699382,0.049532,1.000000,0.049532,2
1778051253.242140,-0.296559,-2.130436,2.000000,2.000000,0.305239,0.952276,4.725958,0.756859,0.070586,0.011100,0.910996,0.041445,1.000000,0.041445,2
1778051253.442123,-0.295192,-2.130217,2.000000,2.000000,0.400792,0.916169,4.725103,0.738344,0.098350,0.011546,0.687394,0.131279,1.000000,0.119378,2
1778051253.642147,-0.295057,-2.130424,2.000000,2.000000,0.500050,0.865996,4.725218,0.714362,0.133200,0.011787,0.656854,0.122699,1.000000,0.118653,2
1778051253.842395,-0.294846,-2.130469,2.000000,2.000000,0.595341,0.803473,4.725155,0.671652,0.191530,0.011279,0.658327,0.124867,1.000000,0.050435,2
1778051254.042257,-0.294650,-2.130527,2.000000,2.000000,0.681284,0.732019,4.725111,0.620295,0.259922,0.011022,0.263244,0.125785,1.000000,0.123897,0
1778051254.248943,-0.294426,-2.132391,2.000000,2.000000,0.734948,0.678124,4.726632,0.573810,0.320993,0.010592,0.221197,0.124748,1.000000,0.124748,0
1778051254.442183,-0.293893,-2.136239,2.000000,2.000000,0.727526,0.686080,4.729738,0.572031,0.323617,0.010602,0.211202,0.129642,1.000000,0.129642,0
1778051254.647628,-0.293796,-2.137062,2.000000,2.000000,0.656045,0.754722,4.730411,0.617880,0.263499,0.011081,0.223930,0.037683,1.000000,0.037683,0
1778051254.842139,-0.294129,-2.136858,2.000000,2.000000,0.566852,0.823819,4.730394,0.666804,0.198141,0.011442,0.265717,0.043956,1.000000,0.043956,0
1778051255.051592,-0.294331,-2.136880,2.000000,2.000000,0.470223,0.882548,4.730511,0.711989,0.136566,0.012682,0.664192,0.046969,1.000000,0.046969,2
1778051255.248682,-0.294594,-2.136690,2.000000,2.000000,0.397331,0.917675,4.730472,0.730419,0.110114,0.011468,0.662496,0.049645,1.000000,0.049645,2
1778051255.442173,-0.294011,-2.135551,2.000000,2.000000,0.400265,0.916399,4.729193,0.732969,0.106325,0.011605,0.655844,0.129091,1.000000,0.120483,2
1778051255.645578,-0.292945,-2.134830,2.000000,2.000000,0.477568,0.878595,4.728046,0.718533,0.127572,0.011162,0.657921,0.129660,1.000000,0.122220,2
1778051255.849098,-0.292816,-2.134758,2.000000,2.000000,0.562548,0.826765,4.727920,0.677450,0.183753,0.011374,0.660308,0.128321,1.000000,0.048215,2
1778051256.042176,-0.292584,-2.134812,2.000000,2.000000,0.650606,0.759415,4.727855,0.636311,0.238877,0.011403,0.661294,0.123400,1.000000,0.041792,2
1778051256.246423,-0.292355,-2.134855,2.000000,2.000000,0.732073,0.681226,4.727781,0.579451,0.313786,0.010654,0.231803,0.123781,1.000000,0.040683,0
1778051256.442214,-0.291935,-2.134634,2.000000,2.000000,0.780342,0.625353,4.727384,0.539414,0.365905,0.010075,0.202957,0.127188,1.000000,0.127188,0
1778051256.642238,-0.290712,-2.137208,2.000000,2.000000,0.763282,0.646066,4.729044,0.540864,0.364199,0.010020,0.197256,0.130188,1.000000,0.130188,0
1778051256.849265,-0.290769,-2.137683,2.000000,2.000000,0.682438,0.730944,4.729487,0.597411,0.290514,0.010840,0.213968,0.041013,1.000000,0.041013,0
1778051257.042255,-0.290990,-2.137625,2.000000,2.000000,0.600333,0.799750,4.729543,0.640256,0.233711,0.011445,0.246583,0.041770,1.000000,0.041770,0
1778051257.242231,-0.291182,-2.137640,2.000000,2.000000,0.506028,0.862517,4.729649,0.690393,0.166253,0.011585,0.659198,0.039088,1.000000,0.039088,2
1778051257.442238,-0.291469,-2.137472,2.000000,2.000000,0.436728,0.899594,4.729641,0.720766,0.124541,0.011208,0.664734,0.049138,1.000000,0.049138,2
1778051257.642330,-0.291214,-2.136950,2.000000,2.000000,0.433175,0.901310,4.729061,0.724238,0.119336,0.011208,0.656401,0.128788,1.000000,0.119856,2
1778051257.842582,-0.290320,-2.136298,2.000000,2.000000,0.494329,0.869275,4.728057,0.714335,0.133245,0.011784,0.659272,0.130427,1.000000,0.122928,2
1778051258.042235,-0.290020,-2.136081,2.000000,2.000000,0.594869,0.803823,4.727723,0.669560,0.194391,0.011533,0.659675,0.126110,1.000000,0.041475,2
1778051258.242215,-0.289770,-2.136137,2.000000,2.000000,0.679750,0.733444,4.727651,0.617004,0.264551,0.011113,0.254856,0.127630,1.000000,0.040496,0
1778051258.442312,-0.289641,-2.135447,2.000000,2.000000,0.735279,0.677764,4.726984,0.576475,0.317708,0.010677,0.220522,0.127286,1.000000,0.127286,0
1778051258.642924,-0.288960,-2.137008,2.000000,2.000000,0.722816,0.691041,4.728020,0.573238,0.322002,0.010654,0.210636,0.126441,1.000000,0.126441,0
1778051258.842224,-0.289015,-2.137856,2.000000,2.000000,0.642107,0.766615,4.728789,0.608527,0.275866,0.010941,0.227017,0.052969,1.000000,0.052969,0
1778051259.042247,-0.289259,-2.137749,2.000000,2.000000,0.555214,0.831708,4.728814,0.666043,0.199137,0.011484,0.267811,0.041238,1.000000,0.041238,0
1778051259.243287,-0.289454,-2.137760,2.000000,2.000000,0.457216,0.889356,4.728917,0.711036,0.137637,0.011318,0.654552,0.044088,1.000000,0.044088,2
1778051259.442280,-0.289668,-2.137639,2.000000,2.000000,0.393623,0.919272,4.728915,0.730729,0.109697,0.011419,0.661688,0.044504,1.000000,0.044504,2
1778051259.642387,-0.289236,-2.137357,2.000000,2.000000,0.387194,0.921998,4.728459,0.735221,0.102992,0.011462,0.657919,0.129346,1.000000,0.118627,2
1778051259.842495,-0.287955,-2.136674,2.000000,2.000000,0.456990,0.889472,4.727242,0.722890,0.121341,0.011120,0.659252,0.128539,1.000000,0.121334,2
