map_name,state_step,candidate_rank,robot_z,robot_r,robot_c,frontier_z,frontier_r,frontier_c,first_action,target_score,is_best,robot_z_norm,robot_r_norm,robot_c_norm,frontier_z_norm,frontier_r_norm,frontier_c_norm,delta_z_norm,delta_r_norm,delta_c_norm,graph_dist_norm,manhattan_norm,unknown_r1_norm,unknown_r2_norm,free_degree_norm,visit_penalty_norm,vertical_change,first_action_norm,prev_action_norm,observed_nodes_norm,observed_edges_norm,frontier_count_norm,visited_count_norm
train_014,10,11,0,3,2,1,6,2,2,1.0659113636363635,0,0.0,0.2727272727272727,0.18181818181818182,0.25,0.5454545454545454,0.18181818181818182,0.2,0.25,0.0,0.0625,0.15384615384615385,0.48148148148148145,0.528,0.5,0.1,1.0,0.3333333333333333,0.0,0.02587890625,0.021728515625,0.14453125,0.009765625
train_014,10,12,0,3,2,1,9,2,2,1.0545169642857144,0,0.0,0.2727272727272727,0.18181818181818182,0.25,0.8181818181818182,0.18181818181818182,0.2,0.5,0.0,0.109375,0.2692307692307692,0.5555555555555556,0.56,0.6666666666666666,0.1,1.0,0.3333333333333333,0.0,0.02587890625,0.021728515625,0.14453125,0.009765625
train_014,10,13,0,3,2,0,3,3,1,1.0387687500000002,0,0.0,0.2727272727272727,0.18181818181818182,0.0,0.2727272727272727,0.2727272727272727,0.0,0.0,0.08333333333333333,0.015625,0.038461538461538464,0.2222222222222222,0.408,0.6666666666666666,0.03333333333333333,0.0,0.16666666666666666,0.0,0.02587890625,0.021728515625,0.14453125,0.009765625
train_014,10,14,0,3,2,1,3,1,0,0.9301638888888887,0,0.0,0.2727272727272727,0.18181818181818182,0.25,0.2727272727272727,0.09090909090909091,0.2,0.0,-0.08333333333333333,0.0625,0.07692307692307693,0.4074074074074074,0.4,0.5,0.06666666666666667,1.0,0.0,0.0,0.02587890625,0.021728515625,0.14453125,0.009765625
train_014,10,15,0,3,2,0,4,3,1,0.8673263888888888,0,0.0,0.2727272727272727,0.18181818181818182,0.0,0.36363636363636365,0.2727272727272727,0.0,0.08333333333333333,0.08333333333333333,0.03125,0.07692307692307693,0.2222222222222222,0.376,0.5,0.03333333333333333,0.0,0.16666666666666666,0.0,0.02587890625,0.021728515625,0.14453125,0.009765625
train_014,10,16,0,3,2,0,2,1,0,0.860326388888889,0,0.0,0.2727272727272727,0.18181818181818182,0.0,0.18181818181818182,0.09090909090909091,0.0,-0.08333333333333333,-0.08333333333333333,0.03125,0.07692307692307693,0.2962962962962963,0.304,0.3333333333333333,0.0,0.0,0.0,0.0,0.02587890625,0.021728515625,0.14453125,0.009765625
train_014,10,17,0,3,2,1,10,2,2,0.8126833333333335,0,0.0,0.2727272727272727,0.18181818181818182,0.25,0.9090909090909091,0.18181818181818182,0.2,0.5833333333333334,0.0,0.125,0.3076923076923077,0.5555555555555556,0.448,0.6666666666666666,0.06666666666666667,1.0,0.3333333333333333,0.0,0.02587890625,0.021728515625,0.14453125,0.009765625
train_014,10,18,0,3,2,1,4,1,2,0.7825562500000001,0,0.0,0.2727272727272727,0.18181818181818182,0.25,0.36363636363636365,0.09090909090909091,0.2,0.08333333333333333,-0.08333333333333333,0.046875,0.11538461538461539,0.3333333333333333,0.352,0.8333333333333334,0.1,1.0,0.3333333333333333,0.0,0.02587890625,0.021728515625,0.14453125,0.009765625
train_014,10,19,0,3,2,1,8,1,2,0.7729169642857143,0,0.0,0.2727272727272727,0.18181818181818182,0.25,0.7272727272727273,0.09090909090909091,0.2,0.4166666666666667,-0.08333333333333333,0.109375,0.2692307692307692,0.3333333333333333,0.4,0.6666666666666666,0.1,1.0,0.3333333333333333,0.0,0.02587890625,0.021728515625,0.14453125,0.009765625
train_014,10,20,0,3,2,1,6,1,2,0.7439604166666667,0,0.0,0.2727272727272727,0.18181818181818182,0.25,0.5454545454545454,0.09090909090909091,0.2,0.25,-0.08333333333333333,0.078125,0.19230769230769232,0.3333333333333333,0.368,0.6666666666666666,0.1,1.0,0.3333333333333333,0.0,0.02587890625,0.021728515625,0.14453125,0.009765625
train_014,10,21,0,3,2,1,9,1,2,0.7386833333333335,0,0.0,0.2727272727272727,0.18181818181818182,0.25,0.8181818181818182,0.09090909090909091,0.2,0.5,-0.08333333333333333,0.125,0.3076923076923077,0.3333333333333333,0.4,0.6666666666666666,0.13333333333333333,1.0,0.3333333333333333,0.0,0.02587890625,0.021728515625,0.14453125,0.009765625
train_014,10,22,0,3,2,0,9,2,2,0.7284833333333334,0,0.0,0.2727272727272727,0.18181818181818182,0.0,0.8181818181818182,0.18181818181818182,0.0,0.5,0.0,0.125,0.23076923076923078,0.2222222222222222,0.36,0.5,0.1,0.0,0.3333333333333333,0.0,0.02587890625,0.021728515625,0.14453125,0.009765625
train_014,10,23,0,3,2,1,5,1,2,0.7253113636363636,0,0.0,0.2727272727272727,0.18181818181818182,0.25,0.45454545454545453,0.09090909090909091,0.2,0.16666666666666666,-0.08333333333333333,0.0625,0.15384615384615385,0.3333333333333333,0.352,0.8333333333333334,0.13333333333333333,1.0,0.3333333333333333,0.0,0.02587890625,0.021728515625,0.14453125,0.009765625
train_014,10,24,0,3,2,1,3,0,0,0.7243937500000001,0,0.0,0.2727272727272727,0.18181818181818182,0.25,0.2727272727272727,0.0,0.2,0.0,-0.16666666666666666,0.078125,0.11538461538461539,0.2962962962962963,0.304,0.5,0.03333333333333333,1.0,0.0,0.0,0.02587890625,0.021728515625,0.14453125,0.009765625
train_014,10,25,0,3,2,0,10,2,2,0.5973937500000001,0,0.0,0.2727272727272727,0.18181818181818182,0.0,0.9090909090909091,0.18181818181818182,0.0,0.5833333333333334,0.0,0.140625,0.2692307692307692,0.2222222222222222,0.288,0.6666666666666666,0.06666666666666667,0.0,0.3333333333333333,0.0,0.02587890625,0.021728515625,0.14453125,0.009765625
train_014,10,26,0,3,2,1,11,2,2,0.57159375,0,0.0,0.2727272727272727,0.18181818181818182,0.25,1.0,0.18181818181818182,0.2,0.6666666666666666,0.0,0.140625,0.34615384615384615,0.37037037037037035,0.336,0.5,0.03333333333333333,1.0,0.3333333333333333,0.0,0.02587890625,0.021728515625,0.14453125,0.009765625
train_014,10,27,0,3,2,1,4,0,2,0.5617113636363638,0,0.0,0.2727272727272727,0.18181818181818182,0.25,0.36363636363636365,0.0,0.2,0.08333333333333333,-0.16666666666666666,0.0625,0.15384615384615385,0.2222222222222222,0.256,0.6666666666666666,0.06666666666666667,1.0,0.3333333333333333,0.0,0.02587890625,0.021728515625,0.14453125,0.009765625
train_014,10,28,0,3,2,1,10,1,2,0.5353937500000002,0,0.0,0.2727272727272727,0.18181818181818182,0.25,0.9090909090909091,0.09090909090909091,0.2,0.5833333333333334,-0.08333333333333333,0.140625,0.34615384615384615,0.3333333333333333,0.32,0.6666666666666666,0.13333333333333333,1.0,0.3333333333333333,0.0,0.02587890625,0.021728515625,0.14453125,0.009765625
train_014,10,29,0,3,2,0,3,0,2,0.5163113636363637,0,0.0,0.2727272727272727,0.18181818181818182,0.0,0.2727272727272727,0.0,0.0,0.0,-0.16666666666666666,0.0625,0.07692307692307693,0.07407407407407407,0.184,0.3333333333333333,0.03333333333333333,0.0,0.3333333333333333,0.0,0.02587890625,0.021728515625,0.14453125,0.009765625
train_014,10,30,0,3,2,1,5,0,2,0.4623604166666666,0,0.0,0.2727272727272727,0.18181818181818182,0.25,0.45454545454545453,0.0,0.2,0.16666666666666666,-0.16666666666666666,0.078125,0.19230769230769232,0.2222222222222222,0.24,0.6666666666666666,0.1,1.0,0.3333333333333333,0.0,0.02587890625,0.021728515625,0.14453125,0.009765625
train_014,10,31,0,3,2,0,11,2,2,0.4493169117647059,0,0.0,0.2727272727272727,0.18181818181818182,0.0,1.0,0.18181818181818182,0.0,0.6666666666666666,0.0,0.15625,0.3076923076923077,0.14814814814814814,0.216,0.5,0.03333333333333333,0.0,0.3333333333333333,0.0,0.02587890625,0.021728515625,0.14453125,0.009765625
train_014,10,32,0,3,2,1,6,0,2,0.4410663461538461,0,0.0,0.2727272727272727,0.18181818181818182,0.25,0.5454545454545454,0.0,0.2,0.25,-0.16666666666666666,0.09375,0.23076923076923078,0.2222222222222222,0.24,0.5,0.1,1.0,0.3333333333333333,0.0,0.02587890625,0.021728515625,0.14453125,0.009765625
train_014,10,33,0,3,2,1,7,0,2,0.4385169642857142,0,0.0,0.2727272727272727,0.18181818181818182,0.25,0.6363636363636364,0.0,0.2,0.3333333333333333,-0.16666666666666666,0.109375,0.2692307692307692,0.2222222222222222,0.24,0.5,0.1,1.0,0.3333333333333333,0.0,0.02587890625,0.021728515625,0.14453125,0.009765625
train_014,10,34,0,3,2,1,8,0,2,0.4016833333333334,0,0.0,0.2727272727272727,0.18181818181818182,0.25,0.7272727272727273,0.0,0.2,0.4166666666666667,-0.16666666666666666,0.125,0.3076923076923077,0.2222222222222222,0.24,0.3333333333333333,0.1,1.0,0.3333333333333333,0.0,0.02587890625,0.021728515625,0.14453125,0.009765625
train_014,10,35,0,3,2,1,11,1,2,0.3477169117647059,0,0.0,0.2727272727272727,0.18181818181818182,0.25,1.0,0.09090909090909091,0.2,0.6666666666666666,-0.08333333333333333,0.15625,0.38461538461538464,0.2222222222222222,0.24,0.6666666666666666,0.1,1.0,0.3333333333333333,0.0,0.02587890625,0.021728515625,0.14453125,0.009765625
train_014,10,36,0,3,2,1,11,0,2,0.1191506944444444,0,0.0,0.2727272727272727,0.18181818181818182,0.25,1.0,0.0,0.2,0.6666666666666666,-0.16666666666666666,0.171875,0.4230769230769231,0.14814814814814814,0.144,0.3333333333333333,0.1,1.0,0.3333333333333333,0.0,0.02587890625,0.021728515625,0.14453125,0.009765625
train_014,11,0,0,2,2,1,2,3,1,1.4195708333333332,1,0.0,0.18181818181818182,0.18181818181818182,0.25,0.18181818181818182,0.2727272727272727,0.2,0.0,0.08333333333333333,0.03125,0.07692307692307693,0.5555555555555556,0.608,0.5,0.03333333333333333,1.0,0.16666666666666666,0.0,0.0283203125,0.02392578125,0.16015625,0.0107421875
train_014,11,1,0,2,2,1,3,3,1,1.264727678571429,0,0.0,0.18181818181818182,0.18181818181818182,0.25,0.2727272727272727,0.2727272727272727,0.2,0.08333333333333333,0.08333333333333333,0.046875,0.11538461538461539,0.5555555555555556,0.56,0.5,0.06666666666666667,1.0,0.16666666666666666,0.0,0.0283203125,0.02392578125,0.16015625,0.0107421875
train_014,11,2,0,2,2,1,4,3,1,1.2379250000000002,0,0.0,0.18181818181818182,0.18181818181818182,0.25,0.36363636363636365,0.2727272727272727,0.2,0.16666666666666666,0.08333333333333333,0.0625,0.15384615384615385,0.5555555555555556,0.576,0.6666666666666666,0.06666666666666667,1.0,0.16666666666666666,0.0,0.0283203125,0.02392578125,0.16015625,0.0107421875
train_014,11,3,0,2,2,1,5,3,1,1.2310826388888891,0,0.0,0.18181818181818182,0.18181818181818182,0.25,0.45454545454545453,0.2727272727272727,0.2,0.25,0.08333333333333333,0.078125,0.19230769230769232,0.6296296296296297,0.592,0.3333333333333333,0.03333333333333333,1.0,0.16666666666666666,0.0,0.0283203125,0.02392578125,0.16015625,0.0107421875
train_014,11,4,0,2,2,1,1,2,0,1.223370833333333,0,0.0,0.18181818181818182,0.18181818181818182,0.25,0.09090909090909091,0.18181818181818182,0.2,-0.08333333333333333,0.0,0.03125,0.07692307692307693,0.5555555555555556,0.48,0.5,0.0,1.0,0.0,0.0,0.0283203125,0.02392578125,0.16015625,0.0107421875
train_014,11,5,0,2,2,1,1,3,0,1.20775625,0,0.0,0.18181818181818182,0.18181818181818182,0.25,0.09090909090909091,0.2727272727272727,0.2,-0.08333333333333333,0.08333333333333333,0.046875,0.11538461538461539,0.7037037037037037,0.496,0.3333333333333333,0.0,1.0,0.0,0.0,0.0283203125,0.02392578125,0.16015625,0.0107421875
train_014,11,6,0,2,2,1,4,2,2,1.1334451388888889,0,0.0,0.18181818181818182,0.18181818181818182,0.25,0.36363636363636365,0.18181818181818182,0.2,0.16666666666666666,0.0,0.046875,0.11538461538461539,0.3333333333333333,0.512,0.6666666666666666,0.13333333333333333,1.0,0.3333333333333333,0.0,0.0283203125,0.02392578125,0.16015625,0.0107421875
train_014,11,7,0,2,2,1,7,2,2,1.0914791666666672,0,0.0,0.18181818181818182,0.18181818181818182,0.25,0.6363636363636364,0.18181818181818182,0.2,0.4166666666666667,0.0,0.09375,0.23076923076923078,0.5555555555555556,0.544,0.3333333333333333,0.1,1.0,0.3333333333333333,0.0,0.0283203125,0.02392578125,0.16015625,0.0107421875
train_014,11,8,0,2,2,1,8,2,2,1.0789850961538465,0,0.0,0.18181818181818182,0.18181818181818182,0.25,0.7272727272727273,0.18181818181818182,0.2,0.5,0.0,0.109375,0.2692307692307692,0.5555555555555556,0.56,0.5,0.1,1.0,0.3333333333333333,0.0,0.0283203125,0.02392578125,0.16015625,0.0107421875
train_014,11,9,0,2,2,0,2,3,1,1.078690178571429,0,0.0,0.18181818181818182,0.18181818181818182,0.0,0.18181818181818182,0.2727272727272727,0.0,0.0,0.08333333333333333,0.015625,0.038461538461538464,0.2222222222222222,0.408,0.5,0.03333333333333333,0.0,0.16666666666666666,0.0,0.0283203125,0.02392578125,0.16015625,0.0107421875
train_014,11,10,0,2,2,1,5,2,2,1.071075,0,0.0,0.18181818181818182,0.18181818181818182,0.25,0.45454545454545453,0.18181818181818182,0.2,0.25,0.0,0.0625,0.15384615384615385,0.4074074074074074,0.512,0.8333333333333334,0.13333333333333333,1.0,0.3333333333333333,0.0,0.0283203125,0.02392578125,0.16015625,0.0107421875
train_014,11,11,0,2,2,1,6,2,2,1.0526301136363636,0,0.0,0.18181818181818182,0.18181818181818182,0.25,0.5454545454545454,0.18181818181818182,0.2,0.3333333333333333,0.0,0.078125,0.19230769230769232,0.48148148148148145,0.528,0.5,0.1,1.0,0.3333333333333333,0.0,0.0283203125,0.02392578125,0.16015625,0.0107421875
train_014,11,12,0,2,2,1,9,2,2,1.0412357142857145,0,0.0,0.18181818181818182,0.18181818181818182,0.25,0.8181818181818182,0.18181818181818182,0.2,0.5833333333333334,0.0,0.125,0.3076923076923077,0.5555555555555556,0.56,0.6666666666666666,0.1,1.0,0.3333333333333333,0.0,0.0283203125,0.02392578125,0.16015625,0.0107421875
train_014,11,13,0,2,2,1,2,1,3,1.0154874999999999,0,0.0,0.18181818181818182,0.18181818181818182,0.25,0.18181818181818182,0.09090909090909091,0.2,0.0,-0.08333333333333333,0.03125,0.07692307692307693,0.48148148148148145,0.416,0.5,0.03333333333333333,1.0,0.5,0.0,0.0283203125,0.02392578125,0.16015625,0.0107421875
train_014,11,14,0,2,2,0,1,2,0,0.9572901785714286,0,0.0,0.18181818181818182,0.18181818181818182,0.0,0.09090909090909091,0.18181818181818182,0.0,-0.08333333333333333,0.0,0.015625,0.038461538461538464,0.2222222222222222,0.32,0.5,0.0,0.0,0.0,0.0,0.0283203125,0.02392578125,0.16015625,0.0107421875
train_014,11,15,0,2,2,0,3,3,1,0.8960874999999999,0,0.0,0.18181818181818182,0.18181818181818182,0.0,0.2727272727272727,0.2727272727272727,0.0,0.08333333333333333,0.08333333333333333,0.03125,0.07692307692307693,0.2222222222222222,0.36,0.6666666666666666,0.06666666666666667,0.0,0.16666666666666666,0.0,0.0283203125,0.02392578125,0.16015625,0.0107421875
train_014,11,16,0,2,2,1,1,1,0,0.8811276785714287,0,0.0,0.18181818181818182,0.18181818181818182,0.25,0.09090909090909091,0.09090909090909091,0.2,-0.08333333333333333,-0.08333333333333333,0.046875,0.11538461538461539,0.7037037037037037,0.352,0.5,0.0,1.0,0.0,0.0,0.0283203125,0.02392578125,0.16015625,0.0107421875
train_014,11,17,0,2,2,0,4,3,1,0.8390451388888889,0,0.0,0.18181818181818182,0.18181818181818182,0.0,0.36363636363636365,0.2727272727272727,0.0,0.16666666666666666,0.08333333333333333,0.046875,0.11538461538461539,0.2222222222222222,0.376,0.5,0.06666666666666667,0.0,0.16666666666666666,0.0,0.0283203125,0.02392578125,0.16015625,0.0107421875
train_014,11,18,0,2,2,1,3,1,3,0.814045138888889,0,0.0,0.18181818181818182,0.18181818181818182,0.25,0.2727272727272727,0.09090909090909091,0.2,0.08333333333333333,-0.08333333333333333,0.046875,0.11538461538461539,0.4074074074074074,0.352,0.5,0.1,1.0,0.5,0.0,0.0283203125,0.02392578125,0.16015625,0.0107421875
train_014,11,19,0,2,2,1,10,2,2,0.7994020833333335,0,0.0,0.18181818181818182,0.18181818181818182,0.25,0.9090909090909091,0.18181818181818182,0.2,0.6666666666666666,0.0,0.140625,0.34615384615384615,0.5555555555555556,0.448,0.6666666666666666,0.06666666666666667,1.0,0.3333333333333333,0.0,0.0283203125,0.02392578125,0.16015625,0.0107421875
train_014,11,20,0,2,2,1,8,1,2,0.7596357142857144,0,0.0,0.18181818181818182,0.18181818181818182,0.25,0.7272727272727273,0.09090909090909091,0.2,0.5,-0.08333333333333333,0.125,0.3076923076923077,0.3333333333333333,0.4,0.6666666666666666,0.1,1.0,0.3333333333333333,0.0,0.0283203125,0.02392578125,0.16015625,0.0107421875
train_014,11,21,0,2,2,1,4,1,2,0.7542750000000001,0,0.0,0.18181818181818182,0.18181818181818182,0.25,0.36363636363636365,0.09090909090909091,0.2,0.16666666666666666,-0.08333333333333333,0.0625,0.15384615384615385,0.3333333333333333,0.352,0.8333333333333334,0.13333333333333333,1.0,0.3333333333333333,0.0,0.0283203125,0.02392578125,0.16015625,0.0107421875
train_014,11,22,0,2,2,0,2,1,3,0.744207638888889,0,0.0,0.18181818181818182,0.18181818181818182,0.0,0.18181818181818182,0.09090909090909091,0.0,0.0,-0.08333333333333333,0.015625,0.038461538461538464,0.14814814814814814,0.256,0.5,0.03333333333333333,0.0,0.5,0.0,0.0283203125,0.02392578125,0.16015625,0.0107421875
train_014,11,23,0,2,2,1,6,1,2,0.7306791666666667,0,0.0,0.18181818181818182,0.18181818181818182,0.25,0.5454545454545454,0.09090909090909091,0.2,0.3333333333333333,-0.08333333333333333,0.09375,0.23076923076923078,0.3333333333333333,0.368,0.6666666666666666,0.1,1.0,0.3333333333333333,0.0,0.0283203125,0.02392578125,0.16015625,0.0107421875
train_014,11,24,0,2,2,1,9,1,2,0.7254020833333336,0,0.0,0.18181818181818182,0.18181818181818182,0.25,0.8181818181818182,0.09090909090909091,0.2,0.5833333333333334,-0.08333333333333333,0.140625,0.34615384615384615,0.3333333333333333,0.4,0.6666666666666666,0.13333333333333333,1.0,0.3333333333333333,0.0,0.0283203125,0.02392578125,0.16015625,0.0107421875
train_014,11,25,0,2,2,0,9,2,2,0.7152020833333333,0,0.0,0.18181818181818182,0.18181818181818182,0.0,0.8181818181818182,0.18181818181818182,0.0,0.5833333333333334,0.0,0.140625,0.2692307692307692,0.2222222222222222,0.36,0.5,0.1,0.0,0.3333333333333333,0.0,0.0283203125,0.02392578125,0.16015625,0.0107421875
train_014,11,26,0,2,2,1,5,1,2,0.7120301136363637,0,0.0,0.18181818181818182,0.18181818181818182,0.25,0.45454545454545453,0.09090909090909091,0.2,0.25,-0.08333333333333333,0.078125,0.19230769230769232,0.3333333333333333,0.352,0.8333333333333334,0.13333333333333333,1.0,0.3333333333333333,0.0,0.0283203125,0.02392578125,0.16015625,0.0107421875
train_014,11,27,0,2,2,0,1,1,0,0.6928875,0,0.0,0.18181818181818182,0.18181818181818182,0.0,0.09090909090909091,0.09090909090909091,0.0,-0.08333333333333333,-0.08333333333333333,0.03125,0.07692307692307693,0.37037037037037035,0.224,0.5,0.0,0.0,0.0,0.0,0.0283203125,0.02392578125,0.16015625,0.0107421875
train_014,11,28,0,2,2,1,3,0,3,0.6496750000000001,0,0.0,0.18181818181818182,0.18181818181818182,0.25,0.2727272727272727,0.0,0.2,0.08333333333333333,-0.16666666666666666,0.0625,0.15384615384615385,0.2962962962962963,0.272,0.5,0.03333333333333333,1.0,0.5,0.0,0.0283203125,0.02392578125,0.16015625,0.0107421875
train_014,11,29,0,2,2,0,10,2,2,0.5841125,0,0.0,0.18181818181818182,0.18181818181818182,0.0,0.9090909090909091,0.18181818181818182,0.0,0.6666666666666666,0.0,0.15625,0.3076923076923077,0.2222222222222222,0.288,0.6666666666666666,0.06666666666666667,0.0,0.3333333333333333,0.0,0.0283203125,0.02392578125,0.16015625,0.0107421875
train_014,11,30,0,2,2,1,11,2,2,0.5583125,0,0.0,0.18181818181818182,0.18181818181818182,0.25,1.0,0.18181818181818182,0.2,0.75,0.0,0.15625,0.38461538461538464,0.37037037037037035,0.336,0.5,0.03333333333333333,1.0,0.3333333333333333,0.0,0.0283203125,0.02392578125,0.16015625,0.0107421875
train_014,11,31,0,2,2,1,4,0,2,0.5484301136363637,0,0.0,0.18181818181818182,0.18181818181818182,0.25,0.36363636363636365,0.0,0.2,0.16666666666666666,-0.16666666666666666,0.078125,0.19230769230769232,0.2222222222222222,0.256,0.6666666666666666,0.06666666666666667,1.0,0.3333333333333333,0.0,0.0283203125,0.02392578125,0.16015625,0.0107421875
train_014,11,32,0,2,2,1,10,1,2,0.5221125000000001,0,0.0,0.18181818181818182,0.18181818181818182,0.25,0.9090909090909091,0.09090909090909091,0.2,0.6666666666666666,-0.08333333333333333,0.15625,0.38461538461538464,0.3333333333333333,0.32,0.6666666666666666,0.13333333333333333,1.0,0.3333333333333333,0.0,0.0283203125,0.02392578125,0.16015625,0.0107421875
train_014,11,33,0,2,2,1,5,0,2,0.4490791666666666,0,0.0,0.18181818181818182,0.18181818181818182,0.25,0.45454545454545453,0.0,0.2,0.25,-0.16666666666666666,0.09375,0.23076923076923078,0.2222222222222222,0.24,0.6666666666666666,0.1,1.0,0.3333333333333333,0.0,0.0283203125,0.02392578125,0.16015625,0.0107421875
train_014,11,34,0,2,2,0,11,2,2,0.4360356617647059,0,0.0,0.18181818181818182,0.18181818181818182,0.0,1.0,0.18181818181818182,0.0,0.75,0.0,0.171875,0.34615384615384615,0.14814814814814814,0.216,0.5,0.03333333333333333,0.0,0.3333333333333333,0.0,0.0283203125,0.02392578125,0.16015625,0.0107421875
train_014,11,35,0,2,2,1,6,0,2,0.4277850961538461,0,0.0,0.18181818181818182,0.18181818181818182,0.25,0.5454545454545454,0.0,0.2,0.3333333333333333,-0.16666666666666666,0.109375,0.2692307692307692,0.2222222222222222,0.24,0.5,0.1,1.0,0.3333333333333333,0.0,0.0283203125,0.02392578125,0.16015625,0.0107421875
train_014,11,36,0,2,2,1,7,0,2,0.4252357142857143,0,0.0,0.18181818181818182,0.18181818181818182,0.25,0.6363636363636364,0.0,0.2,0.4166666666666667,-0.16666666666666666,0.125,0.3076923076923077,0.2222222222222222,0.24,0.5,0.1,1.0,0.3333333333333333,0.0,0.0283203125,0.02392578125,0.16015625,0.0107421875
train_014,11,37,0,2,2,0,3,0,2,0.41503011363636366,0,0.0,0.18181818181818182,0.18181818181818182,0.0,0.2727272727272727,0.0,0.0,0.08333333333333333,-0.16666666666666666,0.078125,0.11538461538461539,0.07407407407407407,0.152,0.3333333333333333,0.03333333333333333,0.0,0.3333333333333333,0.0,0.0283203125,0.02392578125,0.16015625,0.0107421875
train_014,11,38,0,2,2,1,8,0,2,0.38840208333333337,0,0.0,0.18181818181818182,0.18181818181818182,0.25,0.7272727272727273,0.0,0.2,0.5,-0.16666666666666666,0.140625,0.34615384615384615,0.2222222222222222,0.24,0.3333333333333333,0.1,1.0,0.3333333333333333,0.0,0.0283203125,0.02392578125,0.16015625,0.0107421875
train_014,11,39,0,2,2,1,11,1,2,0.3344356617647059,0,0.0,0.18181818181818182,0.18181818181818182,0.25,1.0,0.09090909090909091,0.2,0.75,-0.08333333333333333,0.171875,0.4230769230769231,0.2222222222222222,0.24,0.6666666666666666,0.1,1.0,0.3333333333333333,0.0,0.0283203125,0.02392578125,0.16015625,0.0107421875
train_014,11,40,0,2,2,1,11,0,2,0.10586944444444443,0,0.0,0.18181818181818182,0.18181818181818182,0.25,1.0,0.0,0.2,0.75,-0.16666666666666666,0.1875,0.46153846153846156,0.14814814814814814,0.144,0.3333333333333333,0.1,1.0,0.3333333333333333,0.0,0.0283203125,0.02392578125,0.16015625,0.0107421875
train_014,12,0,0,1,2,1,2,3,2,1.2592895833333335,1,0.0,0.09090909090909091,0.18181818181818182,0.25,0.18181818181818182,0.2727272727272727,0.2,0.08333333333333333,0.08333333333333333,0.046875,0.11538461538461539,0.5555555555555556,0.56,0.5,0.06666666666666667,1.0,0.3333333333333333,0.0,0.03125,0.02685546875,0.17578125,0.01171875
train_014,12,1,0,1,2,1,3,3,2,1.236446428571429,0,0.0,0.09090909090909091,0.18181818181818182,0.25,0.2727272727272727,0.2727272727272727,0.2,0.16666666666666666,0.08333333333333333,0.0625,0.15384615384615385,0.5555555555555556,0.56,0.5,0.1,1.0,0.3333333333333333,0.0,0.03125,0.02685546875,0.17578125,0.01171875
train_014,12,2,0,1,2,1,4,3,2,1.2246437500000003,0,0.0,0.09090909090909091,0.18181818181818182,0.25,0.36363636363636365,0.2727272727272727,0.2,0.25,0.08333333333333333,0.078125,0.19230769230769232,0.5555555555555556,0.576,0.6666666666666666,0.06666666666666667,1.0,0.3333333333333333,0.0,0.03125,0.02685546875,0.17578125,0.01171875
train_014,12,3,0,1,2,1,5,3,2,1.2178013888888892,0,0.0,0.09090909090909091,0.18181818181818182,0.25,0.45454545454545453,0.2727272727272727,0.2,0.3333333333333333,0.08333333333333333,0.09375,0.23076923076923078,0.6296296296296297,0.592,0.3333333333333333,0.03333333333333333,1.0,0.3333333333333333,0.0,0.03125,0.02685546875,0.17578125,0.01171875
train_014,12,4,0,1,2,1,4,2,2,1.120163888888889,0,0.0,0.09090909090909091,0.18181818181818182,0.25,0.36363636363636365,0.18181818181818182,0.2,0.25,0.0,0.0625,0.15384615384615385,0.3333333333333333,0.512,0.6666666666666666,0.13333333333333333,1.0,0.3333333333333333,0.0,0.03125,0.02685546875,0.17578125,0.01171875
train_014,12,5,0,1,2,1,1,2,4,1.0896520833333336,0,0.0,0.09090909090909091,0.18181818181818182,0.25,0.09090909090909091,0.18181818181818182,0.2,0.0,0.0,0.015625,0.038461538461538464,0.3333333333333333,0.432,0.6666666666666666,0.03333333333333333,1.0,0.6666666666666666,0.0,0.03125,0.02685546875,0.17578125,0.01171875
train_014,12,6,0,1,2,1,7,2,2,1.0781979166666669,0,0.0,0.09090909090909091,0.18181818181818182,0.25,0.6363636363636364,0.18181818181818182,0.2,0.5,0.0,0.109375,0.2692307692307692,0.5555555555555556,0.544,0.3333333333333333,0.1,1.0,0.3333333333333333,0.0,0.03125,0.02685546875,0.17578125,0.01171875
train_014,12,7,0,1,2,1,1,3,4,1.0740375000000002,0,0.0,0.09090909090909091,0.18181818181818182,0.25,0.09090909090909091,0.2727272727272727,0.2,0.0,0.08333333333333333,0.03125,0.07692307692307693,0.5555555555555556,0.448,0.5,0.03333333333333333,1.0,0.6666666666666666,0.0,0.03125,0.02685546875,0.17578125,0.01171875
train_014,12,8,0,1,2,1,8,2,2,1.0657038461538466,0,0.0,0.09090909090909091,0.18181818181818182,0.25,0.7272727272727273,0.18181818181818182,0.2,0.5833333333333334,0.0,0.125,0.3076923076923077,0.5555555555555556,0.56,0.5,0.1,1.0,0.3333333333333333,0.0,0.03125,0.02685546875,0.17578125,0.01171875
train_014,12,9,0,1,2,1,5,2,2,1.05779375,0,0.0,0.09090909090909091,0.18181818181818182,0.25,0.45454545454545453,0.18181818181818182,0.2,0.3333333333333333,0.0,0.078125,0.19230769230769232,0.4074074074074074,0.512,0.8333333333333334,0.13333333333333333,1.0,0.3333333333333333,0.0,0.03125,0.02685546875,0.17578125,0.01171875
